,id,title,date,author,technique,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5
189,17628,"Ohne Titel (Friedrichstraße mit Passagen-Eingang, Kaiserpassage/Ecke Behrenstraße)",März/April 1899,Unbekannter Fotograf,Zelloidin,"Bildmaß:  8,2 x 11,2 cm","Fotopapiermaß:  8,9 x 11,9 cm","Trägermaß:  9,5 x 14,1 cm Karton",,
190,17629,Ohne Titel (Zweiter Krögelhof mit Durchblick zum ersten Hof),um 1899/1900,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,2 x 11,1 cm","Fotopapiermaß:  8,9 x 11,8 cm","Trägermaß:  9,5 x 13,1 cm Karton",,
191,17630,"Ohne Titel (Unter den Linden/Ecke Friedrichstraße, bei Dämmerung und ersten beleuchteten Straßenlaternen und Reklameschildern)",um 1899/1900,Unbekannter Fotograf,Salzpapier,"Bildmaß:  7,1 x 9,5 cm","Fotopapiermaß:  7,6 x 10,3 cm","Trägermaß:  9,8 x 14 cm Karton",,
192,17631,"Ohne Titel (Krögel, Blick vom Molkenmarkt)",um 1908,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  7,74 x 8,24 cm","Fotopapiermaß:  9 x 8,9 cm","Trägermaß:  13,8 x 9,4 cm Karton",Passepartoutmaß:  27 x 25 cm,
193,17632,Ohne Titel (Parochialstraße auf Höhe der Jüdenstraße mit Blick auf die Nicolaikirchtürme),um 1908,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  7,7 x 8,2 cm","Fotopapiermaß:  9 x 8,9 cm","Trägermaß:  13,9 x 9,9 cm Karton",,
194,17634,"Ohne Titel (An der Fischerbrücke 5 und 6, Durchgang zur Fischerstraße)",um 1908,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  7,7 x 8,2 cm","Fotopapiermaß:  9 x 8,9 cm","Trägermaß:  13,6 x 9,74 cm Karton",,
195,17636,"Ohne Titel (Ladeneingang von Louise Holland, Glas, Porzellan, Steingut, evtl. Kochstraße)",um 1908,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  7,7 x 8 cm","Fotopapiermaß:  8,9 x 8,9 cm","Trägermaß:  14,1 x 9,74 cm Karton",,
196,17639,Ohne Titel (Hof in der Fischerstraße 29),um 1908,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  7,7 x 8,2 cm","Fotopapiermaß:  8,2 x 9 cm","Trägermaß:  10,1 x 13,9 cm Karton",,
197,17641,Ohne Titel (Hof in der Fischerstraße 29),um 1908,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  7,7 x 8,1 cm","Fotopapiermaß:  9 x 8,9 cm","Trägermaß:  14,1 x 10,4 cm Karton",,
198,17642,Ohne Titel (Hof in der Fischerstraße 29),um 1908,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  7,7 x 8 cm",Fotopapiermaß:  9 x 9 cm,"Trägermaß:  14,1 x 9,13 cm Karton",,
199,17644,"Ohne Titel (Kinder in der Parochialstraße, vor Haus Nr. 22)",um 1908,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  7,7 x 8,3 cm","Fotopapiermaß:  8,4 x 9 cm","Trägermaß:  9,24 x 13,1 cm Karton",,
200,17646,"Ohne Titel (Parochialstraße 28 und 29, zwischen Jüden- und Klosterstraße, Nordseite)",um 1908,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  7,7 x 8,1 cm","Fotopapiermaß:  8,3 x 8,5 cm","Trägermaß:  13,7 x 10,4 cm Karton",,
201,17651,"Ohne Titel (Parochialstraße 31, 30 ff., zwischen Jüden- und Klosterstraße, Nordseite)",um 1908,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  7,7 x 8,1 cm","Fotopapiermaß:  8,2 x 8,7 cm","Trägermaß:  13,2 x 9,9 cm Karton",,
202,17652,"Ohne Titel (Hof mit Pumpe und Abort, möglicherweise in der Petristraße)",um 1908,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  7,7 x 7,6 cm","Fotopapiermaß:  8,6 x 8,3 cm","Trägermaß:  14,2 x 8,63 cm Karton",,
203,17654,"Ohne Titel (Köllnische Straße 13 und 14, Kohlenhandlung W. Sternberg u. a.)",um 1908,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  7,7 x 8,2 cm","Fotopapiermaß:  9,1 x 9 cm","Trägermaß:  13,6 x 9,8 cm Karton",,
204,17655,"Ohne Titel (Alte ""Cigarren-Fabrik"" zwischen neuen Häusern, Reinickendorfer Straße 16)",um 1908,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  7,7 x 8,3 cm","Fotopapiermaß:  8,2 x 10,8 cm",,,
205,17656,"Ohne Titel (Linienstraße (im Scheunenviertel), Blick Richtung Grenadierstraße - Arbeitspause)",um 1910,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  8,5 x 8 cm","Fotopapiermaß:  9,1 x 8,4 cm",Passepartoutmaß:  27 x 25 cm,,
206,17657,Ohne Titel (Linienstraße 34),um 1910,Unbekannter Fotograf,Silbergelatinepapier,Bildmaß:  8 x 8 cm,"Fotopapiermaß:  9,5 x 8,8 cm",,,
207,17658,"Ohne Titel (Wallstraße 35, links der ""Toppkeller""/Ecke Splittgerbergasse)",um 1910,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  8,3 x 8,4 cm","Fotopapiermaß:  9,5 x 8,7 cm",,,
208,17659,"Ohne Titel (Wallstraße 35, der ""Toppkeller""/Ecke Splittgerbergasse)",um 1910,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  8,4 x 8,1 cm","Fotopapiermaß:  9,9 x 8,8 cm","Trägermaß:  14,2 x 9,63 cm Karton",,
209,17660,"Ohne Titel (Ladenansicht, vermutlich Rosenthalerstraße)",um 1910,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  8,3 x 8,1 cm","Fotopapiermaß:  8,3 x 8,9 cm","Trägermaß:  10,4 x 13,9 cm Karton",,
210,17661,"Ohne Titel (Ladenansicht, vermutlich Rosenthalerstraße)",um 1910,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  8,5 x 8,4 cm","Fotopapiermaß:  9,2 x 9,1 cm","Trägermaß:  10 x 14,2 cm Karton",,
211,17662,Ohne Titel (Trödelladen),um 1910,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  8,1 x 8,3 cm","Fotopapiermaß:  8,5 x 8,9 cm","Trägermaß:  10,4 x 13,9 cm Karton",,
212,17663,Ohne Titel (Trödelladen),um 1910,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  8,2 x 8,3 cm","Fotopapiermaß:  9 x 8,8 cm",,,
213,17664,Ohne Titel (Waisenstraße 18 (Bullenwinkel)/Ecke Durchgang zur Neuen Friedrichstraße),um 1910,Unbekannter Fotograf,Zelloidin,"Bildmaß:  8,7 x 8,7 cm","Fotopapiermaß:  9,1 x 8,9 cm","Trägermaß:  10,4 x 12,7 cm Karton",,
214,17665,Ohne Titel (Waisenstraße/Ecke Parochialstraße),um 1910,Unbekannter Fotograf,Zelloidin,"Bildmaß:  8,4 x 8,6 cm","Fotopapiermaß:  8,9 x 12,9 cm","Trägermaß:  9,9 x 14,4 cm Karton",,
215,17666,Ohne Titel (Sieberstraße 18/Ecke Klosterstraße),um 1910,Unbekannter Fotograf,Zelloidin,"Bildmaß:  8,4 x 8,7 cm","Fotopapiermaß:  9 x 9,9 cm","Trägermaß:  9,63 x 13,9 cm Karton",,
216,17667,"Ohne Titel (An der Fischerbrücke 1a: Hochbauamt, Kgl. Polizeipräsid., Standesamt)",um 1910,Unbekannter Fotograf,Zelloidin,"Bildmaß:  8,4 x 8,6 cm","Fotopapiermaß:  9 x 9,1 cm","Trägermaß:  14,2 x 10,4 cm Karton",,
217,17668,"Ohne Titel (An der Fischerbrücke 1a: Hochbauamt, Kgl. Polizeipräsid., Standesamt)",um 1910,Unbekannter Fotograf,Zelloidin,"Bildmaß:  8,3 x 11,1 cm","Fotopapiermaß:  8,9 x 11,9 cm","Trägermaß:  8,9 x 11,8 cm Karton",,
218,17669,"Ohne Titel (Erster Hof im Krögel, Blick Richtung Süden)",um 1910,Unbekannter Fotograf,Zelloidin,"Bildmaß:  11,2 x 8,3 cm","Fotopapiermaß:  11,8 x 8,9 cm","Trägermaß:  14,2 x 10,4 cm Karton",,
219,17670,"Ohne Titel (Jüdenstraße 32, Hauseingang mit zwei Dienstmädchen)",um 1910,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  11 x 8,3 cm","Fotopapiermaß:  11,9 x 9 cm","Trägermaß:  14,8 x 10,4 cm Karton",,
220,17671,"Ohne Titel (Nicolaikirchplatz 9, Naturalien-Handlung G. Keitel)",um 1910,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  11,2 x 8,4 cm","Fotopapiermaß:  11,8 x 9 cm","Trägermaß:  14,3 x 10,2 cm Karton",,
221,17672,Ohne Titel (Am Nicolaikirchplatz),um 1910,Unbekannter Fotograf,Silbergelatinepapier,"Bildmaß:  8,3 x 10,9 cm","Fotopapiermaß:  9 x 11,9 cm","Trägermaß:  10,2 x 14,4 cm Karton",,
222,17673,"Ohne Titel (Landsberger Straße 74, zwischen Kleine Frankfurter- und Kurzestraße, Gaststätte Gotthelf)",um 1910,Unbekannter Fotograf,"Albumin, ungetont","Bildmaß:  11,2 x 8,1 cm","Fotopapiermaß:  11,8 x 8,9 cm","Trägermaß:  14,8 x 10,4 cm Karton",,
223,17674,Ohne Titel (Warenhaus Hermann Tietz am Alexanderplatz mit Denkmal der Berolina),1910/1911,Unbekannter Fotograf,Zelloidin,"Bildmaß:  8,2 x 11,2 cm","Fotopapiermaß:  8,9 x 11,9 cm","Trägermaß:  10,1 x 14,1 cm Karton",,
224,17675,"Ohne Titel (Zwischen zwei Brandmauern, vermutlich an der Panke)",1910/1911,Unbekannter Fotograf,Zelloidin,"Bildmaß:  8,3 x 11,1 cm",Fotopapiermaß:  9 x 12 cm,"Trägermaß:  10,4 x 14,1 cm Karton",,
225,17676,"Ohne Titel (Gerichtstraße 17 an der Panke, Gerichtstraßenbrücke, Wedding, Drahtfabrik E. Seger)",1910/1911,Unbekannter Fotograf,Zelloidin,"Bildmaß:  8,3 x 11,1 cm",Fotopapiermaß:  9 x 12 cm,"Trägermaß:  9,8 x 14,1 cm Karton",,
226,17677,"Ohne Titel (Müllerstraße 24, zwischen Anton- und Schulstraße, Wedding, ""Ross-Schlächterei"")",1910/1911,Unbekannter Fotograf,Zelloidin,"Bildmaß:  8 x 11,3 cm",Fotopapiermaß:  9 x 12 cm,"Trägermaß:  9,74 x 14 cm Karton",,
227,17678,"Ohne Titel (Bretterwand einer ""Arbeitsstätte"")",1910/1911,Unbekannter Fotograf,Zelloidin,"Bildmaß:  8,7 x 10,8 cm","Fotopapiermaß:  8,7 x 10,8 cm",,,
228,17679,"Ohne Titel (Bergstraße 70, Beerdigungs-Institut Gustav Aßmann, Bier-Großhandel Georg Blumenstock u. a. Läden)",1910/1911,Unbekannter Fotograf,Zelloidin,"Bildmaß:  8 x 11,3 cm","Fotopapiermaß:  8,9 x 11,8 cm","Trägermaß:  9,4 x 13,8 cm Karton",,
229,17680,"Ohne Titel (Köllnische Straße, Richtung Fischerstraße)",1910/1911,Unbekannter Fotograf,Zelloidin,"Bildmaß:  11,2 x 8,5 cm","Fotopapiermaß:  11,9 x 8,9 cm","Trägermaß:  14,3 x 9,74 cm Karton",,
230,17681,"Ohne Titel (Denkmal der Hl. Gertraudte auf der Gertraudtenbrücke, Blick Richtung Zeughaus)",1910/1911,Unbekannter Fotograf,Zelloidin,"Bildmaß:  11,2 x 8,3 cm","Fotopapiermaß:  12,9 x 9 cm",Trägermaß:  14 x 10 cm Karton,,
231,17682,Ohne Titel (Jungfernbrücke),1910/1911,Unbekannter Fotograf,Zelloidin,"Bildmaß:  8,3 x 11 cm","Fotopapiermaß:  9 x 12,8 cm","Trägermaß:  9,9 x 14,4 cm Karton",,
232,17683,"Ohne Titel (An der Friedrichsgracht 36/35/34, zwischen Grün- und Gertraudtenstraße, Hausnummer 34: Hermann Zehle, Sattlermeister)",1910/1911,Unbekannter Fotograf,Zelloidin,"Bildmaß:  11,1 x 8,3 cm","Fotopapiermaß:  12,8 x 8,9 cm","Trägermaß:  14,1 x 10,1 cm Karton",,
233,17684,"Ohne Titel (An der Friedrichsgracht, zwischen Fischerstraße, links, und Inselbrücke, rechts)",1910/1911,Unbekannter Fotograf,Zelloidin,"Bildmaß:  8,4 x 11,1 cm","Fotopapiermaß:  8,9 x 11,9 cm","Trägermaß:  10,4 x 14,4 cm Karton",,
234,17741,"Ohne Titel (An der Friedrichsgracht, Blick auf Roßstraßenbrücke)",1910/1911,Unbekannter Fotograf,Zelloidin,"Bildmaß:  11,3 x 8,5 cm","Fotopapiermaß:  11,9 x 8,5 cm","Trägermaß:  13,7 x 9,8 cm Karton",,
235,17749,"Ohne Titel (Spreeufer östlich vom Krögel, Blick auf die Rückseite der Stralauer Straße, im Hintergrund der Turm des Stadthauses)",1910/1911,Unbekannter Fotograf,Zelloidin,"Bildmaß:  8,4 x 11,1 cm","Fotopapiermaß:  8,9 x 11,9 cm","Trägermaß:  10 x 14,2 cm Karton",,
236,17750,"Ohne Titel (An der Friedrichsgracht, Baulücke mit ""Vergnügungs-Park"")",1910/1911,Unbekannter Fotograf,Zelloidin,"Bildmaß:  8 x 11,3 cm","Fotopapiermaß:  8,9 x 11,9 cm","Trägermaß:  9,5 x 13,9 cm Karton",,
237,17751,Ohne Titel (Petristraße an der Friedrichsgracht),1910/1911,Unbekannter Fotograf,Zelloidin,"Bildmaß:  11,2 x 8,3 cm","Fotopapiermaß:  12,8 x 8,8 cm","Trägermaß:  14,3 x 10 cm Karton",,
238,17752,"Ohne Titel (Köllnische Straße, in Richtung An der Fischerbrücke)",1910/1911,Unbekannter Fotograf,Zelloidin,"Bildmaß:  11,1 x 8,4 cm","Fotopapiermaß:  11,9 x 8,9 cm","Trägermaß:  13,8 x 10 cm Karton",,
239,17753,"Ohne Titel (Inselgebäude, am Ende der Köllnischen Straße)",1910/1911,Unbekannter Fotograf,Zelloidin,"Bildmaß:  11,3 x 8,9 cm","Fotopapiermaß:  11,9 x 8,9 cm","Trägermaß:  14,2 x 10,4 cm Karton",,
240,17754,"Ohne Titel (Jüdenstraße 31/30, Passantin)",1910/1911,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,4 x 8,4 cm","Fotopapiermaß:  8,9 x 8,7 cm","Trägermaß:  13,3 x 9,5 cm Karton",,
241,17755,"Ohne Titel (Jüdenstraße 31, ""Restauration Auguste Schhur"")",1910/1911,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,4 x 8,6 cm","Fotopapiermaß:  8,9 x 8,9 cm","Trägermaß:  14,3 x 9,8 cm Karton",,
242,17756,"Ohne Titel (An der Friedrichsgracht, zwischen Fischerstraße und Inselbrücke)",1910/1911,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,4 x 8,4 cm","Fotopapiermaß:  9,3 x 8,8 cm","Trägermaß:  14,2 x 9,74 cm Karton",,
243,17757,"Ohne Titel (Fischerstraße 12 und 13, rechts Schornsteinfegergasse",1910/1911,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,4 x 8,4 cm","Fotopapiermaß:  9 x 8,8 cm","Trägermaß:  14 x 10,4 cm Karton",,
244,17758,"Ohne Titel (Baulücke, Straße mit Pferdefuhrwerke)",1910/1911,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,4 x 8,4 cm","Fotopapiermaß:  9,1 x 8,8 cm","Trägermaß:  13,7 x 9,24 cm Karton",,
245,17759,"Ohne Titel (An der Friedrichsgracht/Ecke Roßstraßenbrücke, rechts Wallstraße)",1910/1911,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,4 x 8,5 cm","Fotopapiermaß:  9 x 8,9 cm","Trägermaß:  14,2 x 10 cm Karton",,
246,17760,"Ohne Titel (Eingang zum Laden Selma Holste: Papier-, Metall-, Lumpenverwertung)",1910/1911,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,4 x 8,5 cm","Fotopapiermaß:  9,3 x 8,8 cm","Trägermaß:  13 x 9,5 cm Karton",,
247,17761,Ohne Titel (An der Friedrichsgracht 39),1910/1911,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,5 x 8,6 cm","Fotopapiermaß:  9,1 x 9 cm","Trägermaß:  10,4 x 14 cm Karton",,
248,17762,"Ohne Titel (Restaurant, Café Centrum)",1910/1911,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,4 x 8,1 cm","Fotopapiermaß:  8,7 x 8,2 cm",,,
249,17763,"Ohne Titel (Potsdamer Platz, Passanten beobachten Sonnenfinsternis)",17. April 1912,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,8 x 11,4 cm","Fotopapiermaß:  8,8 x 11,9 cm",Passepartoutmaß:  40 x 50 cm  quer,"Trägermaß:  9,5 x 13,7 cm Karton",
250,17764,Ohne Titel (Reinickendorfer Straße 101),um 1912,Unbekannter Fotograf,mattes Zelloidinpapier,"Bildmaß:  8,8 x 11,3 cm","Fotopapiermaß:  9,2 x 11,8 cm","Trägermaß:  9,74 x 14,1 cm Karton",,
251,17765,"Ohne Titel (Reinickendorfer Straße, Höhe Nr. 15, ""Schuhwaren Tip Top"", Ständer mit Pelzen)",um 1912,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,7 x 11,3 cm","Fotopapiermaß:  8,7 x 11,8 cm","Trägermaß:  10,4 x 14,2 cm Karton",,
252,17766,Ohne Titel (Gartenlokal mit Bühne),um 1912,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8 x 11,3 cm","Fotopapiermaß:  8,1 x 11,8 cm",,,
253,17767,"Ohne Titel (Gartenlokal, Eingang zur Damentoilette)",um 1912,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8 x 11,3 cm","Fotopapiermaß:  8 x 11,4 cm",,,
254,17768,"Ohne Titel (Gartenlokal, Sängerin auf der Bühne)",um 1912,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,2 x 11,1 cm","Fotopapiermaß:  8,2 x 11,1 cm",,,
255,177686,Ohne Titel (Gruppe von Reisigsammlerinnen vor Westend-Kolonie),Spätsommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 29,9 cm",Passepartoutmaß:  60 x 50 cm,,
256,177687,"Ohne Titel (Drei Reisigsammlerinnen auf dem Heimweg, Blick auf Charlottenburg)",Spätsommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,1 cm","Fotopapiermaß:  23,8 x 29,9 cm",Passepartoutmaß:  60 x 50 cm,,
257,177688,Ohne Titel (Kinder in der Sophie-Charlotte-Straße),Sommer 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,9 x 29,9 cm",,,
258,177689,Ohne Titel (Frau und Kind mit reisigbeladenem Kinderwagen vor der Silhouette der Westend-Kolonie und der Königin-Elisabeth-Kaserne),Herbst 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 29,9 cm",Passepartoutmaß:  60 x 50 cm,,
259,17769,"Ohne Titel (Eckenförder Platz 1, Wedding)",um 1912,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,4 x 10,8 cm","Fotopapiermaß:  8,4 x 10,8 cm",,,
260,177690,Ohne Titel (Frau mit reisigbeladenem Kinderwagen),Herbst 1897,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 29,9 cm",Passepartoutmaß:  60 x 50 cm,,
261,177691,Ohne Titel (Frau vor Holzwand gehend),1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 29,9 cm",Passepartoutmaß:  60 x 50 cm,,
262,177692,Ohne Titel (Mann mit Schifferklavier auf der Straße),1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 29,9 cm",Passepartoutmaß:  60 x 50 cm,,
263,177694,Ohne Titel (Frau mit Hacke und gefüllter Kiepe),Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 20,6 cm","Fotopapiermaß:  29,8 x 23,9 cm",Passepartoutmaß:  60 x 50 cm,,
264,177695,Ohne Titel (Wilde Müllkippe in Charlottenburg),Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,8 x 29,9 cm",Passepartoutmaß:  60 x 50 cm,,
265,177696,Ohne Titel (Wäschetrockenplatz),Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Fotopapiermaß:  23,9 x 29,9 cm",Passepartoutmaß:  60 x 50 cm,,
266,177697,"Ohne Titel (Mann, zwei Frauen auf der Straße)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 20,6 cm","Fotopapiermaß:  29,8 x 23,9 cm",Passepartoutmaß:  60 x 50 cm,"Rahmenmaß:  62,5 x 52,5 x 3 cm",
267,177698,"Ohne Titel (Kinder auf der Knobelsdorfbrücke, Blich Richtung Charlottenburg)",Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,3 x 20,3 cm","Fotopapiermaß:  29,3 x 23,2 cm",Passepartoutmaß:  60 x 50 cm,,
268,177699,Ohne Titel (Frau mit Kindern in Rückenansicht),Sommer 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,6 x 20,6 cm","Fotopapiermaß:  29,9 x 23,8 cm",Passepartoutmaß:  60 x 50 cm,,
269,17770,"Ohne Titel (Eingang zum ""Berliner Nordpark"" in der Müllerstraße, Wedding)",um 1912,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,3 x 11,1 cm","Fotopapiermaß:  8,3 x 11,1 cm",,,
270,177700,Ohne Titel (Blick auf Fensterbrett im Hinterhof),Herbst 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,1 cm","Fotopapiermaß:  23,9 x 29,8 cm",Passepartoutmaß:  60 x 50 cm,,
271,177701,Ohne Titel (Frau mit Korb vor einem Bauzaun),Herbst 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,6 x 20,6 cm","Fotopapiermaß:  29,9 x 23,8 cm",Passepartoutmaß:  60 x 50 cm,,
272,177702,"Ohne Titel (Frau und Kinder vor Lattenzaun in der Sophie-Charlotte-Straße, im Hintergrund Knobelsdorffstraße)",Herbst 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 20,6 cm","Fotopapiermaß:  29,9 x 23,8 cm",Passepartoutmaß:  60 x 50 cm,,
273,177704,Ohne Titel (Frau mit Tragetasche und Reisigpäckchen),Herbst 1898,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,2 cm","Blattmaß:  23,9 x 29,9 cm",Passepartoutmaß:  60 x 50 cm,,
274,177705,"Ohne Titel (Eisbahn vor Zilles Haus, mit Hans und Walter Zille)",Winter 1898/99,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  20,7 x 26,1 cm","Blattmaß:  23,9 x 29,9 cm",Passepartoutmaß:  70 x 50 cm,,
275,177706,Ohne Titel (Frau mit Korb vor der Silhouette der Westend-Kolonie),Herbst 1899,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,4 x 20,6 cm","Blattmaß:  29,7 x 23,9 cm",Passepartoutmaß:  70 x 50 cm,,
276,177708,Ohne Titel (Walter Zille an eine Bretterwand pinkelnd),Sommer 1900,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 20,7 cm","Blattmaß:  29,8 x 23,9 cm",Passepartoutmaß:  70 x 50 cm,,
277,177709,"Ohne Titel (Hirtenstraße/Ecke Amalienstraße, ""Destillation Wilhelm Knötzsch"")",Sommer 1901,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 20,7 cm","Blattmaß:  29,8 x 23,8 cm",,,
278,17771,"Ohne Titel (Prenzlauer Allee 62, Eingang zum ""Hunde-Park"")",um 1912,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,1 x 11,2 cm","Fotopapiermaß:  8,1 x 11,2 cm",,,
279,177710,Ohne Titel (Heinrich Zille im Kreis unbekannter männlicher Badender),August 1901,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  19,8 x 25,9 cm","Blattmaß:  23,2 x 29 cm",Passepartoutmaß:  70 x 50 cm,,
280,177711,"Ohne Titel (Hans, auf Beckengeländer sitzend und zwei unbekannte junge Männer)",August 1901,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 20,6 cm","Blattmaß:  29,9 x 23,8 cm",Passepartoutmaß:  60 x 50 cm,,
281,177712,"Ohne Titel (Aktstudie, Rückenansicht)",August 1901,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,6 x 20,5 cm","Blattmaß:  29,8 x 23,9 cm",Passepartoutmaß:  60 x 50 cm,,
282,177713,"Ohne Titel (Aktstudie, Standpose, seitlich)",August 1901,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 20,5 cm","Blattmaß:  29,9 x 23,9 cm",Passepartoutmaß:  70 x 50 cm,,
283,177715,"Ohne Titel (Aktstudie, Standpose, Rückenansicht)",August 1901,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 20,5 cm","Blattmaß:  29,9 x 23,8 cm",Passepartoutmaß:  60 x 50 cm,,
284,177716,Ohne Titel (Aktmodell beim Auskleiden),August 1901,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 20,6 cm","Blattmaß:  29,9 x 23,9 cm",Passepartoutmaß:  60 x 50 cm,,
285,177717,"Ohne Titel (Parochialstraße 23 und 24, Nordseite)",1902/1903,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  26,5 x 20,7 cm","Blattmaß:  29,8 x 23,9 cm",Passepartoutmaß:  70 x 50 cm,,
286,17772,"Ohne Titel (Prenzlauer Allee 62, Eingang zum ""Hunde-Park"")",um 1912,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,3 x 11,3 cm","Fotopapiermaß:  8,3 x 11,3 cm",,,
287,17773,"Ohne Titel (Prenzlauer Allee 62, Eingang zum ""Volksgarten Wilhelm Schulz"")",um 1912,Unbekannter Fotograf,Zelloidin matt,"Bildmaß:  8,3 x 11,1 cm","Fotopapiermaß:  8,3 x 11,1 cm",,,
288,180519,"Ohne Titel (Atelierfest bei dem Maler Walter Meyer-Lüben, vorn, August Gaul, Nikolaus Friedrich, August Heer)",Winter 1899/1900,"Zille, Heinrich (1858-1929)",Silbergelatinepapier,"Bildmaß:  19,8 x 26,5 cm","Blattmaß:  23,4 x 29,5 cm",,,
